,tweet_id,retweeter_id,retweeter_location
900,1456397015743492106,999731945625006080,"Madhepura, India"
901,1456397015743492106,387582927,Japan
902,1456397015743492106,103195879,Near you and everywhere 
903,1456397015743492106,2819077531,"Ballia, India"
904,1456397015743492106,1785583254,World Wide
905,1456397015743492106,3293167923,Entre Dakar et Kaolack
906,1456397015743492106,1294107344247242754,"Patna, India"
907,1456320508882915334,764223458779754496,"EAST LEGON, 10 BAMAKO STREET"
908,1456320508882915334,1442565893259599877,"Rock City, Arkansas"
909,1456320508882915334,1445131045595189254,Algérie
910,1456320508882915334,1152355967901884416,Home
911,1456320508882915334,771284286989217796,allagadda
912,1456320508882915334,1205842090321731584,"Accra, Ghana"
913,1456320508882915334,273050406,"Durham, England"
914,1456320508882915334,586187252,Ashburn VA
915,1456320508882915334,1252895526879744000,"Nordrhein-Westfalen, Deutschla"
916,1456320508882915334,531899098,Southern California
917,1456320508882915334,3970323207,"Olympia, WA"
918,1456320508882915334,130292248,"Lima, Peru"
919,1456320508882915334,3001202519,Kayes Mali
920,1456320508882915334,1167921481503977472,Österreich
921,1456320508882915334,35938878,France
922,1456320508882915334,1356302819947671555,Mars
923,1456320508882915334,148405713,"Kolkata, India"
924,1456320508882915334,626830367,"Connecticut, USA"
925,1456320508882915334,1456854389553987584,Saint Louis
926,1456320508882915334,1450270634773204992,"Medellín, Colombia"
927,1456320508882915334,836543859152805889,"Punjab, India"
928,1456320508882915334,1551773324,"Santa Monica, CA"
929,1456320508882915334,1327790454373457922,13王朝
930,1456320508882915334,2310309752,"Colombo, Sri Lanka"
931,1456320508882915334,3298550437,"Frankfurt on the Main, Germany"
932,1456320508882915334,751113484419694592,България
933,1456320508882915334,49497706,Philippines
934,1456320508882915334,323677398,"Trivandrum, India 🇮🇳"
935,1456320508882915334,1048798936616583168,"Ludhiana, India"
936,1456320508882915334,1150348362048143360,"Nagpur, India"
937,1456320508882915334,37725640,Notify me if Acct Hacked
938,1456320508882915334,1417106674679123976,Pakistan
939,1456320508882915334,2541197055,"Alexandria, MN"
940,1456320508882915334,1396430054956183555,Pakistan
941,1456320508882915334,387582927,Japan
942,1456320508882915334,701314473328414720,Philippines 🇵🇭
943,1456320508882915334,1456356909657858048,Atlanta mountain 
944,1456320508882915334,82350646,"Porto, Portugal"
945,1456320508882915334,1365173407415898113,"Kota Parepare, Sulawesi Selata"
946,1456320508882915334,1429159075229667331,"Banff, Alberta"
947,1456320508882915334,3402520873,日本
948,1456320508882915334,3094232313,Italia
949,1456320508882915334,984617447121653767, U.S.A
950,1456320508882915334,138061539,日本
951,1456320508882915334,695375397114896384,Ghana
952,1456320508882915334,1140012879535644674,"Distrito Federal, México"
953,1456320508882915334,1258092933934460928,"Cape Town, South Africa"
954,1456291410718511112,140040035,Singapore - London 
955,1456291410718511112,1445131045595189254,Algeria
956,1456291410718511112,1459007613333504002,"Madurai North, India"
957,1456291410718511112,1152355967901884416,Home
958,1456291410718511112,1261527445297074178,New Delhi
959,1456291410718511112,771284286989217796,allagadda
960,1456291410718511112,1458204606677516288,Japan
961,1456291410718511112,3402520873,日本
962,1456291410718511112,1268406023284576256,delhi
963,1456291410718511112,1252895526879744000,"Nordrhein-Westfalen, Deutschla"
964,1456291410718511112,531899098,Southern California
965,1456291410718511112,1304829376622714883,California 
966,1456291410718511112,534776087,Dans mes rêves
967,1456291410718511112,1249670575389175810,"Datia, India"
968,1456291410718511112,1205842090321731584,"Accra, Ghana"
969,1456291410718511112,148405713,"Kolkata, India"
970,1456291410718511112,703458187,"Hyderabad, IND"
971,1456291410718511112,1038120500805816320,🌎
972,1456291410718511112,3850895115,"Mumbai, India"
973,1456291410718511112,1456392760563535880,"freetown, sierra leone"
974,1456291410718511112,3024832008,Chennai
975,1456291410718511112,3299578305,"Freeport, Grand Bahama"
976,1456291410718511112,26758426,"London, England"
977,1456291410718511112,1619690988,India
978,1456291410718511112,759390995582554112,"Tiruvannamalai, India"
979,1456291410718511112,1422283072846766081,MUZAFFARPUR 
980,1456291410718511112,1448351442721509376,"Bristol, England"
981,1456291410718511112,865601604728233984,"Chennai, India"
982,1456291410718511112,1403442180673335297,India
983,1456291410718511112,720875094038286336,"Bihar, India"
984,1456291410718511112,166702437,Earth
985,1456291410718511112,4815829102,"London, England"
986,1456291410718511112,16978071,Currently New Delhi
987,1456291410718511112,1258591888560422912,"Bengaluru, India"
988,1456291410718511112,96691719,"Chennai, India"
989,1456291410718511112,1295035419290218496,வயலில்
990,1456291410718511112,1172756579352895488,Earth's Crust.
991,1456291410718511112,37725640,Notify me if Acct Hacked
992,1456291410718511112,1038732762,"Chennai, India"
993,1456291410718511112,1258983736554721282,Delhi
994,1456291410718511112,13821352,New Delhi
995,1456291410718511112,4393340603,Kuala Lumpur
996,1456291410718511112,2214977161,"Coimbatore, India"
997,1456291410718511112,4882080866,இராவணதேசம்
998,1456291410718511112,387582927,Japan
999,1456291410718511112,701314473328414720,Philippines 🇵🇭
1000,1456291410718511112,46581514,Mumbai
1001,1456036362948202498,1205842090321731584,"Accra, Ghana"
1002,1456036362948202498,1445131045595189254,Algeria
1003,1456036362948202498,1152355967901884416,Home
1004,1456036362948202498,771284286989217796,allagadda
1005,1456036362948202498,1401305026451050500,"Sacramento, CA"
1006,1456036362948202498,1252895526879744000,"Nordrhein-Westfalen, Deutschla"
1007,1456036362948202498,1456854389553987584,Saint Louis
1008,1456036362948202498,1450270634773204992,"Medellín, Colombia"
1009,1456036362948202498,1456392760563535880,"freetown, sierra leone"
1010,1456036362948202498,37725640,Notify me if Acct Hacked
1011,1456036362948202498,1456356909657858048,Atlanta mountain 
1012,1456036362948202498,695375397114896384,Ghana
1013,1456036362948202498,1049341645299376128,Globa
1014,1456036362948202498,784367656384106496,"Denver, CO"
1015,1456036362948202498,497092292,"Bonn, Allemagne"
1016,1456036362948202498,1370412669300215814,"Kota Kayu Agung, Indonesia"
1017,1456036362948202498,34096609,"Saint Paul, Minnesota"
1018,1456036362948202498,1180331250,"Kingwood, TX"
1019,1456036362948202498,1371506112709586944,India
1020,1456036362948202498,1938562249,Masaka UGANDA EASTAFRICA
1021,1456036362948202498,2802698166,"Kühriedweg 28, CH 8050 Tsüri"
1022,1456036362948202498,1327790454373457922,13王朝
1023,1456036362948202498,3094232313,Italia
1024,1456036362948202498,1034572631025098754,El Mundo
1025,1456036362948202498,315703473,Brussels
1026,1456036362948202498,232579939,"Berlin, Deutschland"
1027,1456036362948202498,1405153560267038721,"Southwest Florida, USA"
1028,1456036362948202498,1456180573949636609,"Punjab, Pakistan"
1029,1456036362948202498,1455128301350096897,"Bengaluru, India"
1030,1456036362948202498,3814683198,Nigeria
1031,1456036362948202498,1417106674679123976,Pakistan
1032,1456036362948202498,706676594991968256,"California, USA"
1033,1456036362948202498,4765372644,Raurkela
1034,1456036362948202498,1317152388671696896,Paradise 
1035,1456036362948202498,148405713,"Kolkata, India"
1036,1456036362948202498,867736019394625536,"Gridley, CA"
1037,1456036362948202498,1182258156170293249,Riyadh
1038,1456036362948202498,1313865276304236545,"Maharashtra, India"
1039,1456036362948202498,387582927,Japan
1040,1456036362948202498,991644600979750913,"Machilipatnam, India"
1041,1456036362948202498,3189787423,Sri Lanka
1042,1456036362948202498,1449852008077348864,Dominican Republic
1043,1456036362948202498,32700143,Virginia
1044,1456036362948202498,1417561545169686530,"Orange City, IA"
1045,1456036362948202498,4481687056,"Macomb, MI"
1046,1456036362948202498,1041167624,United States
1047,1456036362948202498,333112951,Planet Earth
1048,1456015126935474176,1457364345130831875,"Nairobi, Kenya"
1049,1456015126935474176,1445131045595189254,Algeria
1050,1456015126935474176,1152355967901884416,Home
1051,1456015126935474176,1252895526879744000,"Nordrhein-Westfalen, Deutschla"
1052,1456015126935474176,1376800750974668801,"Kumasi, Ghana"
1053,1456015126935474176,1450270634773204992,"Medellín, Colombia"
1054,1456015126935474176,1356302819947671555,Mars
1055,1456015126935474176,1268220814589124610,"Karachi, Pakistan"
1056,1456015126935474176,1456356909657858048,Atlanta mountain 
1057,1456015126935474176,695375397114896384,Ghana
1058,1456015126935474176,1455114073163640833,גן עדן
1059,1456015126935474176,1455128301350096897,"Bengaluru, India"
1060,1456015126935474176,1938562249,Masaka UGANDA EASTAFRICA
1061,1456015126935474176,2802698166,"Kühriedweg 28, CH 8050 Tsüri"
1062,1456015126935474176,3094232313,Italia
1063,1456015126935474176,1034572631025098754,El Mundo
1064,1456015126935474176,2343650066,Kenya
1065,1456015126935474176,1007748219273703424,"Accra, Ghana"
1066,1456015126935474176,315703473,Brussels
1067,1456015126935474176,729186620,United States
1068,1456015126935474176,1396430054956183555,Pakistan
1069,1456015126935474176,3814683198,Nigeria
1070,1456015126935474176,1449254832376725505,Opensea.io 
1071,1456015126935474176,1417106674679123976,Pakistan
1072,1456015126935474176,1114761930818895872,"Patiala, Punjab (IN)"
1073,1456015126935474176,148405713,"Kolkata, India"
1074,1456015126935474176,867736019394625536,"Gridley, CA"
1075,1456015126935474176,116143714,India
1076,1456015126935474176,387582927,Japan
1077,1456015126935474176,808903820558352384,"Bengaluru,"
1078,1456015126935474176,1362689912282079235,बाराचवर गाजीपुर उत्तर प्रदेश
1079,1456015126935474176,67368005,"Santa Juana, Chile"
1080,1456015126935474176,1092896604,"Sydney, New South Wales"
1081,1456015126935474176,1294107344247242754,"Patna, India"
1082,1456015126935474176,2267037713,"Newark, NJ"
1083,1456015126935474176,328132213,Mumbai
1084,1456015126935474176,116448692,المملكة المغربية モロッコ王国Morocco
1085,1456015126935474176,3298550437,"Frankfurt on the Main, Germany"
1086,1456015126935474176,55596338,"Canada, mostly"
1087,1456015126935474176,41430254,Anywhere In The Multiverse
1088,1456015126935474176,1364718062201626626,"Newtownabbey, Northern Ireland"
1089,1456015126935474176,2725928642,Tipperary   Timbucktwo
1090,1456015126935474176,149300800,San Francisco
1091,1456015126935474176,212603340,後ろの方
1092,1456015126935474176,629998616,"Bangalore,India"
1093,1456015126935474176,82350646,"Porto, Portugal"
1094,1456015126935474176,701314473328414720,Philippines 🇵🇭
1095,1456015126935474176,2385061622,"Sao Paulo, Brazil"
1096,1456015126935474176,196707379,paradise
1097,1456015126935474176,701432497,"Mumbai, India"
1098,1456015126935474176,1307598418802388992,Brain Cybernetics
1099,1456015126935474176,452750224,栃木県
1100,1456015126935474176,30998066,I am living in My Own World
1101,1456015126935474176,771284286989217796,allagadda
1102,1456015126935474176,2897748295,"Lucknow, india"
1103,1456015126935474176,1311671490337796096,Narcos
1104,1456015126935474176,1389935587151388677,En tu mente
1105,1456015126935474176,978969839824912384,日本 福島
1106,1456015126935474176,751852736,Montreal 
1107,1456015126935474176,1305995607446818824,"Accra, Ghana"
1108,1456013903599603714,1445131045595189254,Algeria
1109,1456013903599603714,1205842090321731584,"Accra, Ghana"
1110,1456013903599603714,1152355967901884416,Home
1111,1456013903599603714,1376800750974668801,"Kumasi, Ghana"
1112,1456013903599603714,1356302819947671555,Mars
1113,1456013903599603714,1456356909657858048,Atlanta mountain 
1114,1456013903599603714,695375397114896384,Ghana
1115,1456013903599603714,1049341645299376128,Globa
1116,1456013903599603714,760140678,Accra-Ghana
1117,1456013903599603714,1455114073163640833,גן עדן
1118,1456013903599603714,1455128301350096897,"Bengaluru, India"
1119,1456013903599603714,2802698166,"Kühriedweg 28, CH 8050 Tsüri"
1120,1456013903599603714,3094232313,Italia
1121,1456013903599603714,315703473,Brussels
1122,1456013903599603714,412499813,"London, England"
1123,1456013903599603714,1417106674679123976,پاکستان
1124,1456013903599603714,148405713,"Kolkata, India"
1125,1456013903599603714,178736813,"Mulki, Mangalore"
1126,1456013903599603714,22048180,Paradise Valley Arizona
1127,1456013903599603714,387582927,Japan
1128,1456013903599603714,1090091655942864896,"Pune, India"
1129,1456013903599603714,1362689912282079235,बाराचवर गाजीपुर उत्तर प्रदेश
1130,1456013903599603714,1323983803778478080,"Rabat,Morocco"
1131,1456013903599603714,1294107344247242754,"Patna, India"
1132,1456013903599603714,1260654032,"Kitchener, Ontario, Canada"
1133,1456013903599603714,3298550437,"Frankfurt on the Main, Germany"
1134,1456013903599603714,3402520873,日本
1135,1456013903599603714,1126669422,"Ottawa, Ontario"
1136,1456013903599603714,26294505,"Ottawa, Ontario"
1137,1456013903599603714,780092599,"Salem, Tamil Nadu"
1138,1456013903599603714,2725928642,Tipperary   Timbucktwo
1139,1456013903599603714,1454318668825903105,"Ottawa, Ontario"
1140,1456013903599603714,149300800,San Francisco
1141,1456013903599603714,2824816779,Ottawa
1142,1456013903599603714,125161244,Ottawa
1143,1456013903599603714,82350646,"Porto, Portugal"
1144,1456013903599603714,701314473328414720,Philippines 🇵🇭
1145,1456013903599603714,196707379,paradise
1146,1456013903599603714,701432497,"Mumbai, India"
1147,1456013903599603714,1307598418802388992,Brain Cybernetics
1148,1456013903599603714,771284286989217796,allagadda
1149,1456013903599603714,2897748295,"Lucknow, india"
1150,1456013903599603714,1389935587151388677,En tu mente
1151,1456013903599603714,978969839824912384,日本 福島
1152,1456013903599603714,2548043794,"Kingston, Jamaica"
1153,1456013903599603714,1182258156170293249,Riyadh
1154,1456013903599603714,1435137965781573634,"South Carolina, USA"
1155,1456013903599603714,1071808341414883329,"Farmington, NM"
1156,1456013903599603714,1296062814235299840,"Granada, Spain"
1157,1456013903599603714,479225497,America
1158,1456013903599603714,1017530019365687296,"Lima, Peru"
1159,1456013903599603714,1370412669300215814,"Kota Kayu Agung, Indonesia"
1160,1456013903599603714,1336227693721911297,"New Delhi, India"
1161,1456013903599603714,1104272413137743872,"Worcester, England"
1162,1456013903599603714,564790115,"Portland, OR"
1163,1456013903599603714,2385061622,"Sao Paulo, Brazil"
1164,1456013903599603714,751852736,Montreal 
1165,1455681893328850950,1445131045595189254,Algeria
1166,1455681893328850950,1561588026,"Ontario, Canada"
1167,1455681893328850950,1047089646809899010,UK
1168,1455681893328850950,1031072666306863106,Canada
1169,1455681893328850950,1317152388671696896,Paradise 
1170,1455681893328850950,148405713,"Kolkata, India"
1171,1455681893328850950,1281563646318055424,I'm always on the move.
1172,1455681893328850950,1039536921444319232,#Europe 
1173,1455681893328850950,378521012,"Kifisia, Greece"
1174,1455681893328850950,184213254,"Colorado, USA"
1175,1455681893328850950,336262067,London
1176,1455681893328850950,3024983225,"Doncaster, England"
1177,1455681893328850950,529836471,UK
1178,1455681893328850950,771284286989217796,allagadda
1179,1455681893328850950,502366242,Jamaica
1180,1455681893328850950,399262290,United Kingdom
1181,1455681893328850950,1114250057212157953,Scotland 
1182,1455681893328850950,112748315,London
1183,1455681893328850950,892739259202981889,"Manhattan, NY"
1184,1455681893328850950,2358352496,United States
1185,1455681893328850950,4804996780,Deutsche Grenze DE BRD ^ EU
1186,1455681893328850950,1227868423163535360,Quarantine
1187,1455681893328850950,1264585606824329227,"Vienna, Austria"
1188,1455681893328850950,2367698886,BlueBonnet
1189,1455681893328850950,1455168569071869953,TX
1190,1455681893328850950,1208600887976960002,London and LA
1191,1455681893328850950,727978795,"Scotland, United Kingdom"
1192,1455681893328850950,3094232313,Italia
1193,1455681893328850950,2998751761,Earthbound most of the time!
1194,1455681893328850950,725303658695512065,"Sheffield, England"
1195,1455681893328850950,297331877,London
1196,1455681893328850950,253199980,London
1197,1455681893328850950,2900618626,"Омская область, Россия  "
1198,1455681893328850950,1182258156170293249,Riyadh
1199,1455681893328850950,64748834,"Lake Norman, NC"
1200,1455681893328850950,1424339124664770569,"Sahibganj, India"
1201,1455681893328850950,893412919010107392,"Berlin, Germany"
1202,1455681893328850950,2258290856,United States of America
1203,1455681893328850950,429712153,"Rome, Lazio"
1204,1455681893328850950,51770903,Canada
1205,1455681893328850950,695375397114896384,Ghana
1206,1455681893328850950,2897748295,"Lucknow, india"
1207,1455660312145715200,800031641783717888,Senegal
1208,1455660312145715200,1445131045595189254,Algérie
1209,1455660312145715200,53752278,Philadelphia
1210,1455660312145715200,1349308892342218754,Cayman Islands
1211,1455660312145715200,2853355788,BANGALORE KARNATAKA 
1212,1455660312145715200,173768999,Israel
1213,1455660312145715200,1321457717085638657,Kurdistan 
1214,1455660312145715200,350049540,Netanya
1215,1455660312145715200,3185426814,Boston✈️ Los Angeles✈️Boston
1216,1455660312145715200,1429036553418854405,"New Delhi, India"
1217,1455660312145715200,1416843351400271873,Bed 
1218,1455660312145715200,1141084462509371397,Hertfordshire
1219,1455660312145715200,897825603835113472,Senegal 
1220,1455660312145715200,928365392510226432,🇮🇱
1221,1455660312145715200,31538889,"Greenock, Scotland"
1222,1455660312145715200,1955164250,"Los Angeles, CA "
1223,1455660312145715200,1441788318077784067,"New York, USA"
1224,1455660312145715200,1455114073163640833,גן עדן
1225,1455660312145715200,2945393720,"Lucknow, India"
1226,1455660312145715200,764214600,"New Delhi, India"
1227,1455660312145715200,1447182504813686792,"New Delhi, India"
1228,1455660312145715200,1364635464062230533,"Mumbai, India"
1229,1455660312145715200,1296899148495503362,"Mumbai, Maharashtra"
1230,1455660312145715200,1305790360845778944,"New Delhi, India"
1231,1455660312145715200,181490235,București
1232,1455660312145715200,3395377264,Merseyside
1233,1455660312145715200,1205842090321731584,"Accra, Ghana"
1234,1455660312145715200,1190973955412287488,"Buenos Aires, Argentina"
1235,1455660312145715200,167205001,"Canberra, Australia"
1236,1455660312145715200,985650031540617216,"Wellington City, New Zealand"
1237,1455660312145715200,1210448036817563648,"New Delhi, India"
1238,1455660312145715200,954801054,"Jerusalem, Israel"
1239,1455660312145715200,1093217274142576640,Israel 
1240,1455660312145715200,771284286989217796,allagadda
1241,1455660312145715200,2828825429,"Cresskill, NJ"
1242,1455660312145715200,424024359,"Munich, Bavaria"
1243,1455660312145715200,1403775888207007753,רמת גן
1244,1455660312145715200,1079625039266410496,Israel
1245,1455660312145715200,4132821965,Thilogne Senegal 
1246,1455660312145715200,181491457,"Oslo, Norway"
1247,1455660312145715200,888694116695113728,Senegal.
1248,1455660312145715200,226945920,"Wellington City, New Zealand"
1249,1455660312145715200,800957623709401089,"Bucharest, Romania"
1250,1455660312145715200,1082615607802167297,Israel
1251,1455660312145715200,2841616232,Active on tweeter since June21
1252,1455660312145715200,1380519980190597125,Israel
1253,1455660312145715200,1123280297116741632,ElSalvador🇸🇻🌋⚡
1254,1455660312145715200,737387991820296192,United States
1255,1455660312145715200,327476842,"RANCHI, INDIA"
1256,1455660312145715200,1408501933355188232,"Tzfat, Israel"
1257,1455660312145715200,562160434,"Boston, MA"
1258,1455660312145715200,96488433,Israel
1259,1455660312145715200,959982583898492930,Costa Rica
1260,1455660312145715200,67065090,Netflix
1261,1455660312145715200,276232594,"Washington, DC"
1262,1455660312145715200,822583746067136513,"Texas, USA"
1263,1455660312145715200,2897748295,"Lucknow, india"
1264,1455660312145715200,74702868,"Dublin, Republic of Ireland"
1265,1455660312145715200,1031803852192808960,Far East Asia
1266,1455660312145715200,262832017,مملكة البحرين
1267,1455660312145715200,800740609602371585,United Kingdom
1268,1455660312145715200,361299964,"Abuja, Nigeria"
1269,1455660312145715200,140883428,London/ Edgware
1270,1455632027596644354,1445131045595189254,Algeria
1271,1455632027596644354,1380580702157205504,"Vienna, Austria"
1272,1455632027596644354,39504535,Sweden
1273,1455632027596644354,2533031,Minnesota
1274,1455632027596644354,389495895,sailing between time & space
1275,1455632027596644354,148405713,"Kolkata, India"
1276,1455632027596644354,914187626340483072,日本 Japan
1277,1455632027596644354,4804996780,Deutsche Grenze DE BRD ^ EU
1278,1455632027596644354,79320096,"New York, NY"
1279,1455632027596644354,1006724953,Canada
1280,1455632027596644354,1327790454373457922,13王朝
1281,1455632027596644354,1182258156170293249,Riyadh
1282,1455632027596644354,695375397114896384,Ghana
1283,1455632027596644354,2897748295,"Lucknow, india"
1284,1455632027596644354,2504624659,"Perth, Western Australia"
1285,1455632027596644354,905429089569435648,"Kampala, Uganda (HQ)"
1286,1455632027596644354,1167286583936147456,"Florida, USA"
1287,1455632027596644354,1145273707926978560,"Kolkata, India"
1288,1455632027596644354,1417106674679123976,Pakistan
1289,1455632027596644354,2519131991,Africa
1290,1455632027596644354,1453030456979378179,"Portland, OR"
1291,1455632027596644354,954357652141744128,"बिजनौर, भारत 🇮🇳🇮🇳 "
1292,1455632027596644354,1455128301350096897,"Bengaluru, India"
1293,1455632027596644354,1389089402287050752,"Rangoon, Myanmar"
1294,1455632027596644354,1173822026127224832,"Los Angeles, CA"
1295,1455632027596644354,913222195,New Delhi
1296,1455632027596644354,113410319,Brasil
1297,1455632027596644354,3094232313,Italia
1298,1455632027596644354,82350646,"Porto, Portugal"
1299,1455632027596644354,341753022,"Porto, Portugal"
1300,1455632027596644354,22048180,Paradise Valley Arizona
1301,1455632027596644354,1366931510285238272,"ابها, المملكة العربية السعودية"
1302,1455632027596644354,984617447121653767, U.S.A
1303,1455632027596644354,2385061622,"Sao Paulo, Brazil"
1304,1455632027596644354,1311671490337796096,Narcos
1305,1455632027596644354,4728373219,"Mumbai, India"
1306,1455632027596644354,93179920,Haarlem
1307,1455632027596644354,701314473328414720,Philippines 🇵🇭
1308,1455632027596644354,771284286989217796,allagadda
1309,1455632027596644354,1103199807445913601,Iraq
1310,1455632027596644354,2188783998,JHG - LDN - NYC
1311,1455632027596644354,170189285,"Presidente Vasquez 252, Alma R"
1312,1455632027596644354,4892732933,"Amsterdam, Nederland"
1313,1455632027596644354,1454531119874023435,"Salzburg, Austria"
1314,1455632027596644354,213645411,"Munich, Germany"
1315,1455632027596644354,564790115,"Portland, OR"
1316,1455632027596644354,613068479,heaven 
1317,1455632027596644354,1315609820758781955,"Nairobi, East Africa "
1318,1455632027596644354,1370412669300215814,"Kota Kayu Agung, Indonesia"
1319,1455632027596644354,723784566436167680,"Stockholm, Sweden"
1320,1455632027596644354,1081233696135335936,"New Delhi, India"
1321,1455632027596644354,833605237504110592,Republic of Slovenia
1322,1455606254131314688,754281382550077440,"Minneapolis, MN"
1323,1455606254131314688,3235359068,Oman
1324,1455606254131314688,1445131045595189254,Algeria
1325,1455606254131314688,1205842090321731584,"Accra, Ghana"
1326,1455606254131314688,101635189,Ivory Coast
1327,1455606254131314688,174656965,"Kampala, Uganda"
1328,1455606254131314688,84387689,"Washington, DC"
1329,1455606254131314688,264037493,Malaysia
1330,1455606254131314688,1051022637873291264,"Hanoi, Vietnam"
1331,1455606254131314688,148405713,"Kolkata, India"
1332,1455606254131314688,610178685,"Lewes, East Sussex"
1333,1455606254131314688,629061735,Paraguay
1334,1455606254131314688,343267635,"Montpellier, France"
1335,1455606254131314688,445460741,"Galway, Ireland"
1336,1455606254131314688,968859341620170752,United Arab Emirates
1337,1455606254131314688,2943324995,"Washington, DC"
1338,1455606254131314688,695375397114896384,Ghana
1339,1455606254131314688,72227195,"Nairobi, Kenya."
1340,1455606254131314688,1108727346109079552,"Washington, DC"
1341,1455606254131314688,1421756480441786373,Москва
1342,1455606254131314688,285132974,"Harare, Zimbabwe"
1343,1455606254131314688,48445890,"Washington, DC"
1344,1455606254131314688,2504624659,"Perth, Western Australia"
1345,1455606254131314688,1167286583936147456,"Florida, USA"
1346,1455606254131314688,387582927,Japan
1347,1455606254131314688,1145273707926978560,"Kolkata, India"
1348,1455606254131314688,1417106674679123976,Pakistan
1349,1455606254131314688,1251045714,Selangor
1350,1455606254131314688,916767013166505984,"Seattle, WA"
1351,1455606254131314688,1192484684963278848,"Patna, India"
1352,1455606254131314688,1389089402287050752,"Rangoon, Myanmar"
1353,1455606254131314688,1230318978800783360,"Toronto, Ontario"
1354,1455606254131314688,303602566,Karur-Tamilnadu-India
1355,1455606254131314688,1240560795374751744,United Arab Emirates
1356,1455606254131314688,122646205,Indonesia
1357,1455606254131314688,2385061622,"Sao Paulo, Brazil"
1358,1455606254131314688,1453445980691447810,Samoa
1359,1455606254131314688,113410319,Brasil
1360,1455606254131314688,82350646,"Porto, Portugal"
1361,1455606254131314688,33456501,London | Dubai | Singapore
1362,1455606254131314688,1157264718,"New York, USA"
1363,1455606254131314688,1182258156170293249,Riyadh
1364,1455606254131314688,864524926526607361,"Madhya Pradesh, India"
1365,1455606254131314688,1103199807445913601,Iraq
1366,1455606254131314688,701314473328414720,Philippines 🇵🇭
1367,1455606254131314688,771284286989217796,allagadda
1368,1455606254131314688,1253802622982782976,"Dresden, DE"
1369,1455606254131314688,471906664,"Sekondi Takoradi, Ghana"
1370,1455606254131314688,837781003351506944,Austria
1371,1455606254131314688,950621960060289024,"Quincy, WA"
1372,1455606254131314688,18196712,"Seattle, WA"
1373,1455606254131314688,1186724011021160448,"Baden-Württemberg, Germany"
1374,1455606254131314688,3271068283,"Washington, DC"
1375,1455606254131314688,2786725315,"Charloitte, North Carolina"
1376,1455606254131314688,846862187431788544,"Los Angeles, CA"
1377,1455606254131314688,386543721,United States
1378,1455606254131314688,1430082652065861635,GN-z11
1379,1455606254131314688,914020809554894848,"Sydney, New South Wales"
1380,1455606254131314688,1451722902,東京都
1381,1455606254131314688,16158913,"sunrise,Florida"
1382,1455606254131314688,1039897886715039744,Washington DC
1383,1455606254131314688,564790115,"Portland, OR"
1384,1455606254131314688,1434177011896000517,Venezuela
1385,1455588313235030018,1445131045595189254,Algeria
1386,1455588313235030018,1317458654703091712,"Vaduz, Liechtenstein"
1387,1455588313235030018,30703145,Moscow
1388,1455588313235030018,1455114073163640833,גן עדן
1389,1455588313235030018,315703473,Brussels
1390,1455588313235030018,1388860859913494530,"Bielefeld, Germany"
1391,1455588313235030018,146548246,"Stanford, CA"
1392,1455588313235030018,148405713,"Kolkata, India"
1393,1455588313235030018,956235982302523392,"Santa Cruz, Ecuador"
1394,1455588313235030018,4804996780,Deutsche Grenze DE BRD ^ EU
1395,1455588313235030018,1026848965164187649,Luxemburg
1396,1455588313235030018,1397601640631394307,"Quito, Ecuador"
1397,1455588313235030018,695375397114896384,Ghana
1398,1455588313235030018,748035974647648257,"Torino, Piemonte"
1399,1455588313235030018,4894470557,Singapore
1400,1455588313235030018,247039100,Italia
1401,1455588313235030018,1320786690466848769,Pakistan
1402,1455588313235030018,243671646,"Brussels, Belgium"
1403,1455588313235030018,126953001,"Antwerp, Belgium"
1404,1455588313235030018,134843232,London
1405,1455588313235030018,366037745,Brussels
1406,1455588313235030018,1071499459467599872,België
1407,1455588313235030018,1150811333195128832,"Puebla, México"
1408,1455588313235030018,856148305,"Brussels, Belgium"
1409,1455588313235030018,1300414712132390912,Luxembourg
1410,1455588313235030018,497092292,"Bonn, Allemagne"
1411,1455588313235030018,38105260,"Melbourne, Victoria"
1412,1455588313235030018,1167286583936147456,"Florida, USA"
1413,1455588313235030018,387582927,Japan
1414,1455588313235030018,1145273707926978560,"Kolkata, India"
1415,1455588313235030018,1498342616,"Florence, Italy"
1416,1455588313235030018,1150348362048143360,"Nagpur, India"
1417,1455588313235030018,1389089402287050752,"Rangoon, Myanmar"
1418,1455588313235030018,3151015931,"Brasília, Brasil"
1419,1455588313235030018,113410319,Brasil
1420,1455588313235030018,82350646,"Porto, Portugal"
1421,1455588313235030018,2385061622,"Sao Paulo, Brazil"
1422,1455588313235030018,1290572919978983424,"Stockholm, Sweden"
1423,1455588313235030018,1453504994892730369,"Kasur, Pakistan"
1424,1455588313235030018,701314473328414720,Philippines 🇵🇭
1425,1455588313235030018,771284286989217796,allagadda
1426,1455588313235030018,188709197,🇪🇺 
1427,1455588313235030018,843999904598974465,THENI.TAMILNADU
1428,1455588313235030018,1448452633161838597,Glade
1429,1455588313235030018,19079767,"Glasgow, Dublin, Europe"
1430,1455588313235030018,3094232313,Italia
1431,1455588313235030018,1373321378196197379,"Dhaka, Bangladesh"
1432,1455588313235030018,149300800,San Francisco
1433,1455588313235030018,2897748295,"Lucknow, india"
1434,1455588313235030018,291238160,UK
1435,1455588313235030018,967844492853284864,"Gurraig, Scotland"
